nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_09_01_04.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_04.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes focos. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_09_01_13.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_13.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes focos. A qualidade da imagem é razoável, mas a falta de foco dificulta a identificação precisa das células."
2022_03_21_11_09_01_21.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_21.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_01_30.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_30.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta algum ruído de fundo."
2022_03_21_11_09_01_38.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_38.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_01_46.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_46.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_09_01_55.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_55.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes morfologias e tamanhos. A imagem apresenta um fundo relativamente uniforme e as células estão dispersas. A qualidade da imagem é razoável, mas algumas células estão ligeiramente fora de foco."
2022_03_21_11_09_01_63.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_63.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, com diferentes morfologias, algumas apresentando formato oval e outras alongado. A imagem apresenta um fundo relativamente uniforme e boa qualidade de contraste."
2022_03_21_11_09_01_80.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_80.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_01_88.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_88.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser de forma circular ou oval."
2022_03_21_11_09_01_96.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_01_96.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou células sanguíneas, com diferentes níveis de foco. A imagem contém vários objetos circulares de tamanhos variados, alguns dos quais parecem estar ligeiramente fora de foco. A qualidade geral da imagem é razoável, mas a falta de nitidez dificulta a identificação precisa de todas as células."
2022_03_21_11_09_02_05.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_05.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, em diferentes estágios de brotamento. A imagem apresenta um fundo relativamente uniforme e as células possuem diferentes tamanhos e formas."
2022_03_21_11_09_02_13.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_13.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, com diferentes morfologias e tamanhos. A imagem apresenta um fundo relativamente uniforme e as células estão dispersas. A qualidade da imagem é razoável, mas algumas células estão ligeiramente desfocadas."
2022_03_21_11_09_02_22.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_22.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células de formato oval e bastonete, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_09_02_30.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_30.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_02_38.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_38.bmp,[],"Imagem microscópica em tons de cinza de células, possivelmente em baixa resolução ou fora de foco. As células parecem ser de forma variada, algumas arredondadas e outras alongadas."
2022_03_21_11_09_02_55.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_55.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes morfologias e tamanhos. A imagem está ligeiramente fora de foco."
2022_03_21_11_09_02_63.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_63.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_09_02_72.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_72.bmp,"[{""poligono_xy"": [[70, 110], [90, 95], [110, 100], [100, 120], [80, 130]]}, {""poligono_xy"": [[50, 290], [75, 275], [100, 285], [90, 310], [60, 320]]}, {""poligono_xy"": [[150, 300], [170, 280], [200, 295], [190, 320], [165, 335]]}, {""poligono_xy"": [[20, 400], [50, 390], [70, 400], [60, 420], [30, 425]]}, {""poligono_xy"": [[70, 555], [90, 540], [110, 550], [105, 575], [80, 580]]}, {""poligono_xy"": [[175, 410], [200, 400], [220, 405], [210, 430], [190, 440]]}, {""poligono_xy"": [[450, 100], [475, 85], [500, 90], [490, 110], [460, 115]]}, {""poligono_xy"": [[550, 250], [570, 235], [595, 245], [580, 265], [560, 270]]}, {""poligono_xy"": [[650, 260], [670, 250], [695, 255], [685, 270], [665, 280]]}, {""poligono_xy"": [[430, 460], [450, 440], [475, 455], [470, 480], [445, 490]]}, {""poligono_xy"": [[530, 530], [560, 520], [580, 530], [570, 550], [545, 560]]}, {""poligono_xy"": [[700, 560], [730, 550], [755, 565], [740, 585], [710, 590]]}, {""poligono_xy"": [[850, 90], [880, 80], [905, 90], [895, 110], [865, 115]]}, {""poligono_xy"": [[840, 230], [860, 210], [880, 220], [870, 240], [855, 245]]}, {""poligono_xy"": [[920, 560], [940, 545], [960, 550], [955, 575], [935, 585]]}, {""poligono_xy"": [[80, 210], [95, 195], [120, 210], [105, 230], [85, 230]]}, {""poligono_xy"": [[870, 450], [900, 445], [920, 450], [910, 470], [885, 480]]}, {""poligono_xy"": [[740, 85], [755, 70], [770, 75], [760, 90], [745, 95]]}]","Imagem em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes focos. A qualidade da imagem é razoável, mas alguns detalhes celulares podem ser difíceis de discernir devido ao foco variável."
2022_03_21_11_09_02_89.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_89.bmp,[],"Imagem microscópica em tons de cinza mostrando uma variedade de células, possivelmente bactérias, com diferentes morfologias, incluindo cocos (esféricos) e bacilos (em forma de bastonete). A imagem possui um fundo relativamente uniforme e as células estão dispersas."
2022_03_21_11_09_02_97.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_02_97.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes formas e tamanhos. A imagem está ligeiramente desfocada, dificultando a delineação precisa das células."
2022_03_21_11_09_03_06.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_06.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e algumas pequenas partículas, além das células mais proeminentes."
2022_03_21_11_09_03_14.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_14.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_03_31.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_31.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, com algumas exibindo gemulação. A qualidade da imagem é razoável, com algum ruído de fundo presente."
2022_03_21_11_09_03_39.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_39.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente hemácias, com algumas fora de foco. A imagem apresenta baixo contraste."
2022_03_21_11_09_03_47.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_47.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células circulares, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e poucos artefatos."
2022_03_21_11_09_03_56.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_56.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou algum tipo de célula esférica, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células variam em tamanho."
2022_03_21_11_09_03_64.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_64.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células circulares, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, com algum ruído de fundo."
2022_03_21_11_09_03_72.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_72.bmp,"[{""poligono_xy"": [[90, 34], [102, 22], [118, 25], [126, 40], [115, 53], [98, 50]]}, {""poligono_xy"": [[275, 553], [288, 541], [305, 545], [317, 560], [305, 575], [285, 570]]}, {""poligono_xy"": [[349, 463], [360, 450], [378, 455], [390, 470], [378, 488], [358, 483]]}, {""poligono_xy"": [[442, 489], [455, 475], [475, 480], [490, 500], [480, 515], [455, 510]]}, {""poligono_xy"": [[586, 905], [600, 890], [620, 895], [635, 915], [620, 930], [595, 925]]}, {""poligono_xy"": [[758, 210], [775, 195], [795, 200], [810, 220], [795, 240], [770, 230]]}, {""poligono_xy"": [[45, 710], [60, 695], [80, 705], [90, 725], [75, 740], [55, 730]]}, {""poligono_xy"": [[275, 240], [290, 230], [305, 230], [320, 245], [310, 260], [285, 255]]}, {""poligono_xy"": [[460, 270], [475, 255], [490, 260], [505, 280], [490, 295], [470, 290]]}, {""poligono_xy"": [[140, 785], [150, 775], [160, 780], [165, 790], [160, 800], [145, 795]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_09_03_81.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_81.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes estágios de brotamento. A imagem apresenta um fundo relativamente uniforme e as células parecem estar dispersas aleatoriamente. A qualidade da imagem é razoável, com foco suficiente para discernir formas celulares individuais."
2022_03_21_11_09_03_89.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_89.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser predominantemente ovais ou circulares."
2022_03_21_11_09_03_97.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_03_97.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser ovais ou elípticas."
2022_03_21_11_09_04_06.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_06.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras ou bactérias, em diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ter formato predominantemente oval ou circular."
2022_03_21_11_09_04_21.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_21.bmp,[],"Imagem microscópica em escala de cinza mostrando células circulares, possivelmente leveduras ou algum tipo de esporo, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_09_04_27.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_27.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, com diferentes morfologias e tamanhos. A imagem apresenta um fundo relativamente uniforme e algumas pequenas partículas, possivelmente detritos. A qualidade da imagem é razoável, mas com foco não totalmente nítido em todas as células."
2022_03_21_11_09_04_35.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_35.bmp,"[{""poligono_xy"": [[130, 145], [150, 135], [170, 145], [170, 170], [150, 180], [130, 170]]}, {""poligono_xy"": [[160, 280], [180, 270], [200, 285], [200, 310], [180, 320], [160, 310]]}, {""poligono_xy"": [[350, 350], [370, 340], [390, 350], [390, 380], [370, 390], [350, 375]]}, {""poligono_xy"": [[750, 80], [780, 70], [810, 80], [810, 110], [780, 120], [750, 110]]}, {""poligono_xy"": [[870, 250], [890, 240], [920, 260], [920, 290], [890, 300], [870, 285]]}, {""poligono_xy"": [[730, 380], [760, 370], [790, 380], [790, 415], [760, 425], [730, 410]]}, {""poligono_xy"": [[880, 400], [900, 385], [930, 400], [930, 430], [900, 445], [875, 430]]}, {""poligono_xy"": [[110, 450], [130, 435], [150, 450], [150, 475], [130, 490], [105, 475]]}, {""poligono_xy"": [[560, 500], [580, 490], [600, 505], [600, 530], [580, 540], [560, 525]]}, {""poligono_xy"": [[880, 570], [900, 560], [925, 570], [925, 600], [900, 615], [880, 600]]}]","Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, em diferentes estágios de brotamento. A qualidade da imagem é razoável, com algum ruído de fundo."
2022_03_21_11_09_04_41.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_41.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_04_48.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_48.bmp,"[{""poligono_xy"": [[112, 120], [138, 106], [156, 114], [153, 138], [130, 152], [108, 135]]}, {""poligono_xy"": [[547, 640], [570, 620], [594, 630], [597, 665], [566, 678], [535, 662]]}, {""poligono_xy"": [[250, 250], [268, 230], [295, 240], [305, 270], [280, 295], [255, 275]]}, {""poligono_xy"": [[710, 80], [748, 50], [790, 72], [795, 120], [748, 145], [700, 112]]}, {""poligono_xy"": [[905, 635], [930, 600], [960, 620], [970, 660], [935, 690], [895, 665]]}, {""poligono_xy"": [[390, 450], [440, 415], [475, 450], [480, 500], [425, 545], [370, 498]]}, {""poligono_xy"": [[790, 470], [810, 450], [830, 455], [845, 490], [825, 515], [790, 500]]}, {""poligono_xy"": [[272, 665], [295, 650], [310, 660], [315, 700], [285, 705], [260, 680]]}, {""poligono_xy"": [[70, 810], [100, 790], [130, 820], [135, 860], [95, 880], [60, 850]]}, {""poligono_xy"": [[350, 895], [390, 865], [420, 890], [425, 930], [375, 960], [335, 925]]}]","Imagem em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A imagem parece ser uma micrografia com algumas pequenas partículas/detritos visíveis."
2022_03_21_11_09_04_56.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_56.bmp,"[{""poligono_xy"": [[90, 320], [110, 300], [130, 300], [150, 320], [150, 340], [130, 360], [110, 360], [90, 340]]}, {""poligono_xy"": [[40, 70], [60, 50], [80, 50], [100, 70], [100, 90], [80, 110], [60, 110], [40, 90]]}, {""poligono_xy"": [[150, 150], [170, 130], [190, 130], [210, 150], [210, 170], [190, 190], [170, 190], [150, 170]]}, {""poligono_xy"": [[180, 40], [200, 20], [220, 20], [240, 40], [240, 60], [220, 80], [200, 80], [180, 60]]}, {""poligono_xy"": [[220, 220], [240, 200], [260, 200], [280, 220], [280, 240], [260, 260], [240, 260], [220, 240]]}, {""poligono_xy"": [[290, 480], [310, 460], [330, 460], [350, 480], [350, 500], [330, 520], [310, 520], [290, 500]]}, {""poligono_xy"": [[400, 80], [420, 60], [440, 60], [460, 80], [460, 100], [440, 120], [420, 120], [400, 100]]}, {""poligono_xy"": [[460, 460], [480, 440], [500, 440], [520, 460], [520, 480], [500, 500], [480, 500], [460, 480]]}, {""poligono_xy"": [[560, 180], [580, 160], [600, 160], [620, 180], [620, 200], [600, 220], [580, 220], [560, 200]]}, {""poligono_xy"": [[650, 500], [670, 480], [690, 480], [710, 500], [710, 520], [690, 540], [670, 540], [650, 520]]}]","Imagem em escala de cinza de células, possivelmente leucócitos, com diferentes níveis de foco. Algumas células apresentam uma estrutura interna visível."
2022_03_21_11_09_04_64.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_64.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes focos. A qualidade da imagem é razoável, mas alguns detalhes podem estar perdidos devido à falta de nitidez em algumas áreas."
2022_03_21_11_09_04_72.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_72.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras e bactérias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_04_81.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_81.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. Algumas células parecem ter um anel mais claro ao redor de um centro mais escuro."
2022_03_21_11_09_04_89.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_89.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_09_04_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_04_98.bmp,[],"Imagem microscópica em escala de cinza mostrando células esféricas, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, com algum ruído de fundo."
2022_03_21_11_09_05_06.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_06.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras ou algum outro tipo de microrganismo unicelular, em baixa resolução. A imagem apresenta artefatos e algumas células estão fora de foco."
2022_03_21_11_09_05_14.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_14.bmp,"[{""poligono_xy"": [[77, 57], [102, 52], [112, 66], [97, 78], [75, 75]]}, {""poligono_xy"": [[226, 237], [247, 242], [255, 263], [237, 275], [218, 263]]}, {""poligono_xy"": [[135, 373], [162, 368], [175, 395], [155, 405], [132, 390]]}, {""poligono_xy"": [[370, 373], [385, 358], [400, 368], [405, 390], [388, 403], [372, 395]]}, {""poligono_xy"": [[663, 55], [690, 50], [708, 70], [685, 82], [660, 72]]}, {""poligono_xy"": [[887, 247], [905, 232], [922, 245], [915, 265], [892, 273]]}, {""poligono_xy"": [[845, 410], [862, 395], [882, 405], [885, 430], [862, 438], [845, 428]]}, {""poligono_xy"": [[935, 508], [957, 498], [975, 512], [970, 537], [947, 542]]}, {""poligono_xy"": [[227, 52], [240, 40], [260, 47], [263, 67], [243, 77], [225, 67]]}, {""poligono_xy"": [[358, 110], [372, 102], [385, 117], [375, 130], [357, 123]]}, {""poligono_xy"": [[890, 87], [915, 95], [917, 117], [888, 115]]}, {""poligono_xy"": [[552, 835], [570, 830], [585, 852], [567, 862], [545, 850]]}]","Imagem microscópica em escala de cinza mostrando células de levedura, possivelmente Saccharomyces cerevisiae, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_09_05_23.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_23.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, com diferentes morfologias e tamanhos. A imagem apresenta um fundo uniforme e as células estão dispersas. A qualidade da imagem é razoável, com um leve desfoque."
2022_03_21_11_09_05_39.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_39.bmp,"[{""poligono_xy"": [[108, 373], [135, 361], [153, 358], [168, 363], [176, 376], [172, 390], [159, 401], [139, 400], [119, 390]]}, {""poligono_xy"": [[222, 266], [235, 250], [252, 242], [270, 246], [285, 261], [282, 280], [266, 295], [243, 298], [227, 284]]}, {""poligono_xy"": [[299, 451], [325, 447], [348, 457], [355, 475], [343, 492], [317, 496], [298, 483]]}, {""poligono_xy"": [[394, 181], [407, 172], [423, 168], [439, 174], [446, 188], [441, 200], [425, 210], [407, 208], [396, 197]]}, {""poligono_xy"": [[457, 619], [481, 628], [501, 644], [509, 666], [496, 686], [471, 691], [449, 677], [445, 656]]}, {""poligono_xy"": [[580, 768], [610, 773], [636, 788], [647, 806], [635, 823], [606, 827], [582, 814], [574, 795]]}, {""poligono_xy"": [[680, 650], [693, 638], [715, 632], [732, 641], [738, 660], [728, 673], [706, 678], [688, 667]]}, {""poligono_xy"": [[712, 304], [725, 291], [742, 283], [760, 285], [776, 297], [777, 314], [763, 329], [743, 334], [725, 324]]}, {""poligono_xy"": [[735, 113], [750, 101], [772, 96], [792, 104], [802, 120], [790, 138], [766, 146], [745, 135]]}, {""poligono_xy"": [[896, 857], [914, 845], [939, 849], [958, 866], [955, 887], [933, 901], [908, 893], [893, 875]]}]","Imagem em escala de cinza de células, possivelmente leveduras ou algum outro tipo de microorganismo unicelular. A imagem apresenta algumas pequenas partículas e artefatos além das células. O foco não é uniforme em toda a imagem."
2022_03_21_11_09_05_48.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_48.bmp,[],"Imagem microscópica em escala de cinza mostrando várias células ovais, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, com algum ruído de fundo."
2022_03_21_11_09_05_57.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_57.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_09_05_65.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_65.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes morfologias e tamanhos. A imagem está ligeiramente desfocada."
2022_03_21_11_09_05_73.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_73.bmp,"[{""poligono_xy"": [[145, 155], [175, 145], [190, 160], [180, 185], [150, 195], [130, 180]]}, {""poligono_xy"": [[140, 380], [160, 370], [175, 385], [170, 405], [150, 415], [130, 400]]}, {""poligono_xy"": [[40, 420], [60, 410], [80, 430], [75, 450], [55, 460], [35, 440]]}, {""poligono_xy"": [[50, 70], [80, 60], [100, 85], [90, 110], [60, 120], [40, 95]]}, {""poligono_xy"": [[470, 70], [490, 60], [510, 75], [500, 95], [480, 105], [460, 85]]}, {""poligono_xy"": [[700, 60], [720, 40], [745, 60], [740, 80], [720, 90], [705, 70]]}, {""poligono_xy"": [[450, 400], [475, 380], [505, 405], [500, 430], [470, 445], [440, 420]]}, {""poligono_xy"": [[720, 400], [750, 390], [770, 415], [760, 440], [730, 445], [710, 425]]}, {""poligono_xy"": [[855, 430], [875, 410], [895, 430], [890, 455], [870, 470], [850, 450]]}, {""poligono_xy"": [[650, 740], [670, 730], [695, 745], [690, 765], [665, 775], [645, 760]]}, {""poligono_xy"": [[880, 720], [900, 705], [920, 730], [915, 755], [890, 770], [870, 750]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, permitindo a visualização das estruturas celulares."
2022_03_21_11_09_05_82.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_82.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser de formato oval ou elíptico."
2022_03_21_11_09_05_90.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_90.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. Algumas células parecem estar brotando."
2022_03_21_11_09_05_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_05_98.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_09_06_07.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_07.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes planos focais. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_09_06_15.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_09_06_15.bmp,[],"Imagem microscópica em tons de cinza mostrando células esféricas, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
